,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
124719,733987,2,18,4,MS Dhoni,MG Johnson,M Manhas,,2,0,2,0,0,,,,Chennai Super Kings
124720,733987,2,18,5,MS Dhoni,MG Johnson,M Manhas,,0,0,0,0,1,MS Dhoni,caught,GJ Bailey,Chennai Super Kings
124721,733987,2,18,6,M Manhas,MG Johnson,R Ashwin,,1,0,1,0,0,,,,Chennai Super Kings
124722,733987,2,19,1,M Manhas,R Dhawan,R Ashwin,,1,0,1,0,0,,,,Chennai Super Kings
124723,733987,2,19,2,R Ashwin,R Dhawan,M Manhas,,2,0,2,0,0,,,,Chennai Super Kings
124724,733987,2,19,3,R Ashwin,R Dhawan,M Manhas,,4,0,4,0,0,,,,Chennai Super Kings
124725,733987,2,19,4,R Ashwin,R Dhawan,M Manhas,,4,0,4,0,0,,,,Chennai Super Kings
124726,733987,2,19,5,R Ashwin,R Dhawan,M Manhas,,1,0,1,0,0,,,,Chennai Super Kings
124727,733987,2,19,6,M Manhas,R Dhawan,R Ashwin,wides,0,1,1,0,0,,,,Chennai Super Kings
124728,733987,2,19,7,M Manhas,R Dhawan,R Ashwin,,6,0,6,0,0,,,,Chennai Super Kings
124827,733985,1,16,1,KM Jadhav,R Vinay Kumar,JP Duminy,,4,0,4,0,0,,,,Delhi Daredevils
124828,733985,1,16,2,KM Jadhav,R Vinay Kumar,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
124829,733985,1,16,3,KM Jadhav,R Vinay Kumar,JP Duminy,,6,0,6,0,0,,,,Delhi Daredevils
124830,733985,1,16,4,KM Jadhav,R Vinay Kumar,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124831,733985,1,16,5,JP Duminy,R Vinay Kumar,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
124832,733985,1,16,6,KM Jadhav,R Vinay Kumar,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124833,733985,1,17,1,KM Jadhav,SP Narine,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124834,733985,1,17,2,JP Duminy,SP Narine,KM Jadhav,,6,0,6,0,0,,,,Delhi Daredevils
124835,733985,1,17,3,JP Duminy,SP Narine,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
124836,733985,1,17,4,KM Jadhav,SP Narine,JP Duminy,,4,0,4,0,0,,,,Delhi Daredevils
124837,733985,1,17,5,KM Jadhav,SP Narine,JP Duminy,,4,0,4,0,0,,,,Delhi Daredevils
124838,733985,1,17,6,KM Jadhav,SP Narine,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124839,733985,1,18,1,KM Jadhav,JH Kallis,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124840,733985,1,18,2,JP Duminy,JH Kallis,KM Jadhav,,6,0,6,0,0,,,,Delhi Daredevils
124841,733985,1,18,3,JP Duminy,JH Kallis,KM Jadhav,,0,0,0,0,0,,,,Delhi Daredevils
124842,733985,1,18,4,JP Duminy,JH Kallis,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
124843,733985,1,18,5,KM Jadhav,JH Kallis,JP Duminy,legbyes,0,4,4,0,0,,,,Delhi Daredevils
124844,733985,1,18,6,KM Jadhav,JH Kallis,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
124845,733985,1,19,1,JP Duminy,SP Narine,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
124846,733985,1,19,2,KM Jadhav,SP Narine,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124847,733985,1,19,3,JP Duminy,SP Narine,KM Jadhav,,2,0,2,0,0,,,,Delhi Daredevils
124848,733985,1,19,4,JP Duminy,SP Narine,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
124849,733985,1,19,5,KM Jadhav,SP Narine,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
124850,733985,1,19,6,JP Duminy,SP Narine,KM Jadhav,,6,0,6,0,0,,,,Delhi Daredevils
124948,733985,2,16,1,G Gambhir,JP Duminy,MK Pandey,,1,0,1,0,0,,,,Kolkata Knight Riders
124949,733985,2,16,2,MK Pandey,JP Duminy,G Gambhir,,4,0,4,0,0,,,,Kolkata Knight Riders
124950,733985,2,16,3,MK Pandey,JP Duminy,G Gambhir,,1,0,1,0,0,,,,Kolkata Knight Riders
124951,733985,2,16,4,G Gambhir,JP Duminy,MK Pandey,,0,0,0,0,0,,,,Kolkata Knight Riders
124952,733985,2,16,5,G Gambhir,JP Duminy,MK Pandey,,6,0,6,0,0,,,,Kolkata Knight Riders
124953,733985,2,16,6,G Gambhir,JP Duminy,MK Pandey,,1,0,1,0,0,,,,Kolkata Knight Riders
124954,733985,2,17,1,G Gambhir,WD Parnell,MK Pandey,,0,0,0,0,0,,,,Kolkata Knight Riders
124955,733985,2,17,2,G Gambhir,WD Parnell,MK Pandey,,0,0,0,0,1,G Gambhir,caught,KD Karthik,Kolkata Knight Riders
124956,733985,2,17,3,JH Kallis,WD Parnell,MK Pandey,,0,0,0,0,0,,,,Kolkata Knight Riders
124957,733985,2,17,4,JH Kallis,WD Parnell,MK Pandey,,0,0,0,0,0,,,,Kolkata Knight Riders
124958,733985,2,17,5,JH Kallis,WD Parnell,MK Pandey,,4,0,4,0,0,,,,Kolkata Knight Riders
124959,733985,2,17,6,JH Kallis,WD Parnell,MK Pandey,,1,0,1,0,0,,,,Kolkata Knight Riders
124960,733985,2,18,1,JH Kallis,S Nadeem,MK Pandey,,4,0,4,0,0,,,,Kolkata Knight Riders
124961,733985,2,18,2,JH Kallis,S Nadeem,MK Pandey,,1,0,1,0,0,,,,Kolkata Knight Riders
125065,733983,1,16,1,KA Pollard,MA Starc,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
125066,733983,1,16,2,RG Sharma,MA Starc,KA Pollard,legbyes,0,1,1,0,0,,,,Mumbai Indians
125067,733983,1,16,3,KA Pollard,MA Starc,RG Sharma,,2,0,2,0,0,,,,Mumbai Indians
125068,733983,1,16,4,KA Pollard,MA Starc,RG Sharma,,0,0,0,0,0,,,,Mumbai Indians
125069,733983,1,16,5,KA Pollard,MA Starc,RG Sharma,,2,0,2,0,0,,,,Mumbai Indians
125070,733983,1,16,6,KA Pollard,MA Starc,RG Sharma,,4,0,4,0,0,,,,Mumbai Indians
125071,733983,1,17,1,RG Sharma,AB Dinda,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
125072,733983,1,17,2,KA Pollard,AB Dinda,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
125073,733983,1,17,3,RG Sharma,AB Dinda,KA Pollard,,6,0,6,0,0,,,,Mumbai Indians
125074,733983,1,17,4,RG Sharma,AB Dinda,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
125075,733983,1,17,5,KA Pollard,AB Dinda,RG Sharma,,0,0,0,0,0,,,,Mumbai Indians
125076,733983,1,17,6,KA Pollard,AB Dinda,RG Sharma,,4,0,4,0,0,,,,Mumbai Indians
125077,733983,1,18,1,RG Sharma,VR Aaron,KA Pollard,,6,0,6,0,0,,,,Mumbai Indians
125078,733983,1,18,2,RG Sharma,VR Aaron,KA Pollard,,4,0,4,0,0,,,,Mumbai Indians
125079,733983,1,18,3,RG Sharma,VR Aaron,KA Pollard,,6,0,6,0,0,,,,Mumbai Indians
125080,733983,1,18,4,RG Sharma,VR Aaron,KA Pollard,,2,0,2,0,0,,,,Mumbai Indians
125081,733983,1,18,5,RG Sharma,VR Aaron,KA Pollard,,6,0,6,0,0,,,,Mumbai Indians
125082,733983,1,18,6,RG Sharma,VR Aaron,KA Pollard,,0,0,0,0,0,,,,Mumbai Indians
125083,733983,1,19,1,KA Pollard,MA Starc,RG Sharma,,2,0,2,0,0,,,,Mumbai Indians
125084,733983,1,19,2,KA Pollard,MA Starc,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
125085,733983,1,19,3,RG Sharma,MA Starc,KA Pollard,wides,0,1,1,0,0,,,,Mumbai Indians
125086,733983,1,19,4,RG Sharma,MA Starc,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
125087,733983,1,19,5,KA Pollard,MA Starc,RG Sharma,,0,0,0,0,1,KA Pollard,run out,PA Patel,Mumbai Indians
125088,733983,1,19,6,RG Sharma,MA Starc,AP Tare,,2,0,2,0,0,,,,Mumbai Indians
125089,733983,1,19,7,RG Sharma,MA Starc,AP Tare,,4,0,4,0,0,,,,Mumbai Indians
125189,733983,2,16,1,RR Rossouw,SL Malinga,MA Starc,,1,0,1,0,0,,,,Royal Challengers Bangalore
125190,733983,2,16,2,MA Starc,SL Malinga,RR Rossouw,,4,0,4,0,0,,,,Royal Challengers Bangalore
125191,733983,2,16,3,MA Starc,SL Malinga,RR Rossouw,,0,0,0,0,0,,,,Royal Challengers Bangalore
125192,733983,2,16,4,MA Starc,SL Malinga,RR Rossouw,,0,0,0,0,1,MA Starc,caught,KA Pollard,Royal Challengers Bangalore
125193,733983,2,16,5,RR Rossouw,SL Malinga,HV Patel,,4,0,4,0,0,,,,Royal Challengers Bangalore
125194,733983,2,16,6,RR Rossouw,SL Malinga,HV Patel,,1,0,1,0,0,,,,Royal Challengers Bangalore
125195,733983,2,17,1,RR Rossouw,JJ Bumrah,HV Patel,,1,0,1,0,0,,,,Royal Challengers Bangalore
125196,733983,2,17,2,HV Patel,JJ Bumrah,RR Rossouw,,6,0,6,0,0,,,,Royal Challengers Bangalore
125197,733983,2,17,3,HV Patel,JJ Bumrah,RR Rossouw,,0,0,0,0,1,HV Patel,bowled,,Royal Challengers Bangalore
125198,733983,2,17,4,VR Aaron,JJ Bumrah,RR Rossouw,,1,0,1,0,0,,,,Royal Challengers Bangalore
125199,733983,2,17,5,RR Rossouw,JJ Bumrah,VR Aaron,,1,0,1,0,0,,,,Royal Challengers Bangalore
125200,733983,2,17,6,VR Aaron,JJ Bumrah,RR Rossouw,,0,0,0,0,0,,,,Royal Challengers Bangalore
125201,733983,2,18,1,RR Rossouw,SL Malinga,VR Aaron,,6,0,6,0,0,,,,Royal Challengers Bangalore
125202,733983,2,18,2,RR Rossouw,SL Malinga,VR Aaron,,0,0,0,0,1,RR Rossouw,caught,RG Sharma,Royal Challengers Bangalore
125203,733983,2,18,3,AB Dinda,SL Malinga,VR Aaron,,0,0,0,0,0,,,,Royal Challengers Bangalore
125204,733983,2,18,4,AB Dinda,SL Malinga,VR Aaron,,1,0,1,0,0,,,,Royal Challengers Bangalore
125205,733983,2,18,5,VR Aaron,SL Malinga,AB Dinda,,1,0,1,0,0,,,,Royal Challengers Bangalore
125206,733983,2,18,6,AB Dinda,SL Malinga,VR Aaron,,0,0,0,0,0,,,,Royal Challengers Bangalore
125207,733983,2,19,1,VR Aaron,KA Pollard,AB Dinda,,0,0,0,0,0,,,,Royal Challengers Bangalore
125208,733983,2,19,2,VR Aaron,KA Pollard,AB Dinda,,4,0,4,0,0,,,,Royal Challengers Bangalore
125209,733983,2,19,3,VR Aaron,KA Pollard,AB Dinda,,0,0,0,0,0,,,,Royal Challengers Bangalore
125210,733983,2,19,4,VR Aaron,KA Pollard,AB Dinda,,0,0,0,0,0,,,,Royal Challengers Bangalore
125211,733983,2,19,5,VR Aaron,KA Pollard,AB Dinda,,1,0,1,0,0,,,,Royal Challengers Bangalore
125212,733983,2,19,6,AB Dinda,KA Pollard,VR Aaron,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
125213,733983,2,19,7,AB Dinda,KA Pollard,VR Aaron,,1,0,1,0,0,,,,Royal Challengers Bangalore
125314,733981,1,16,1,JP Duminy,RA Jadeja,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
125315,733981,1,16,2,KM Jadhav,RA Jadeja,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
125316,733981,1,16,3,JP Duminy,RA Jadeja,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
125317,733981,1,16,4,KM Jadhav,RA Jadeja,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
125318,733981,1,16,5,KM Jadhav,RA Jadeja,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
125319,733981,1,16,6,JP Duminy,RA Jadeja,KM Jadhav,,0,0,0,0,0,,,,Delhi Daredevils
125320,733981,1,17,1,KM Jadhav,MM Sharma,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
125321,733981,1,17,2,KM Jadhav,MM Sharma,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
125322,733981,1,17,3,JP Duminy,MM Sharma,KM Jadhav,,4,0,4,0,0,,,,Delhi Daredevils
125323,733981,1,17,4,JP Duminy,MM Sharma,KM Jadhav,,4,0,4,0,0,,,,Delhi Daredevils
125324,733981,1,17,5,JP Duminy,MM Sharma,KM Jadhav,,4,0,4,0,0,,,,Delhi Daredevils
125325,733981,1,17,6,JP Duminy,MM Sharma,KM Jadhav,,4,0,4,0,0,,,,Delhi Daredevils
125326,733981,1,18,1,KM Jadhav,BW Hilfenhaus,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
125327,733981,1,18,2,KM Jadhav,BW Hilfenhaus,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
125328,733981,1,18,3,KM Jadhav,BW Hilfenhaus,JP Duminy,,0,0,0,0,0,,,,Delhi Daredevils
125329,733981,1,18,4,KM Jadhav,BW Hilfenhaus,JP Duminy,,4,0,4,0,0,,,,Delhi Daredevils
125330,733981,1,18,5,KM Jadhav,BW Hilfenhaus,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
125331,733981,1,18,6,JP Duminy,BW Hilfenhaus,KM Jadhav,,4,0,4,0,0,,,,Delhi Daredevils
125332,733981,1,19,1,KM Jadhav,MM Sharma,JP Duminy,,1,0,1,0,0,,,,Delhi Daredevils
125333,733981,1,19,2,JP Duminy,MM Sharma,KM Jadhav,,0,0,0,0,0,,,,Delhi Daredevils
125334,733981,1,19,3,JP Duminy,MM Sharma,KM Jadhav,,1,0,1,0,0,,,,Delhi Daredevils
125335,733981,1,19,4,KM Jadhav,MM Sharma,JP Duminy,,6,0,6,0,0,,,,Delhi Daredevils
125336,733981,1,19,5,KM Jadhav,MM Sharma,JP Duminy,,6,0,6,0,0,,,,Delhi Daredevils
125337,733981,1,19,6,KM Jadhav,MM Sharma,JP Duminy,,4,0,4,0,0,,,,Delhi Daredevils
125436,733981,2,16,1,SK Raina,JD Unadkat,DR Smith,,0,0,0,0,0,,,,Chennai Super Kings
125437,733981,2,16,2,SK Raina,JD Unadkat,DR Smith,,1,0,1,0,0,,,,Chennai Super Kings
125438,733981,2,16,3,DR Smith,JD Unadkat,SK Raina,,1,0,1,0,0,,,,Chennai Super Kings
125439,733981,2,16,4,SK Raina,JD Unadkat,DR Smith,,2,0,2,0,0,,,,Chennai Super Kings
125440,733981,2,16,5,SK Raina,JD Unadkat,DR Smith,,1,0,1,0,0,,,,Chennai Super Kings
125441,733981,2,16,6,DR Smith,JD Unadkat,SK Raina,,0,0,0,0,0,,,,Chennai Super Kings
125442,733981,2,17,1,SK Raina,Mohammed Shami,DR Smith,,1,0,1,0,0,,,,Chennai Super Kings
125443,733981,2,17,2,DR Smith,Mohammed Shami,SK Raina,,1,0,1,0,0,,,,Chennai Super Kings
125444,733981,2,17,3,SK Raina,Mohammed Shami,DR Smith,,1,0,1,0,0,,,,Chennai Super Kings
125445,733981,2,17,4,DR Smith,Mohammed Shami,SK Raina,,4,0,4,0,0,,,,Chennai Super Kings
125446,733981,2,17,5,DR Smith,Mohammed Shami,SK Raina,,6,0,6,0,0,,,,Chennai Super Kings
125447,733981,2,17,6,DR Smith,Mohammed Shami,SK Raina,,4,0,4,0,0,,,,Chennai Super Kings
125448,733981,2,18,1,SK Raina,WD Parnell,DR Smith,,4,0,4,0,0,,,,Chennai Super Kings
125449,733981,2,18,2,SK Raina,WD Parnell,DR Smith,,1,0,1,0,0,,,,Chennai Super Kings
125450,733981,2,18,3,DR Smith,WD Parnell,SK Raina,,0,0,0,0,0,,,,Chennai Super Kings
125451,733981,2,18,4,DR Smith,WD Parnell,SK Raina,,0,0,0,0,1,DR Smith,caught,M Vijay,Chennai Super Kings
125452,733981,2,18,5,MS Dhoni,WD Parnell,SK Raina,,0,0,0,0,0,,,,Chennai Super Kings
125453,733981,2,18,6,MS Dhoni,WD Parnell,SK Raina,,0,0,0,0,0,,,,Chennai Super Kings
125454,733981,2,19,1,SK Raina,JD Unadkat,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
125455,733981,2,19,2,MS Dhoni,JD Unadkat,SK Raina,,6,0,6,0,0,,,,Chennai Super Kings
125456,733981,2,19,3,MS Dhoni,JD Unadkat,SK Raina,,2,0,2,0,0,,,,Chennai Super Kings
125457,733981,2,19,4,MS Dhoni,JD Unadkat,SK Raina,,4,0,4,0,0,,,,Chennai Super Kings
125557,733979,1,16,1,SR Watson,SP Narine,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals
125558,733979,1,16,2,SV Samson,SP Narine,SR Watson,,0,0,0,0,1,SV Samson,caught,MK Pandey,Rajasthan Royals
125559,733979,1,16,3,SR Watson,SP Narine,STR Binny,,0,0,0,0,0,,,,Rajasthan Royals
125560,733979,1,16,4,SR Watson,SP Narine,STR Binny,,1,0,1,0,0,,,,Rajasthan Royals
125561,733979,1,16,5,STR Binny,SP Narine,SR Watson,,1,0,1,0,0,,,,Rajasthan Royals
125562,733979,1,16,6,SR Watson,SP Narine,STR Binny,legbyes,0,1,1,0,0,,,,Rajasthan Royals
125563,733979,1,17,1,SR Watson,AD Russell,STR Binny,,4,0,4,0,0,,,,Rajasthan Royals
125564,733979,1,17,2,SR Watson,AD Russell,STR Binny,noballs,1,1,2,0,0,,,,Rajasthan Royals
125565,733979,1,17,3,STR Binny,AD Russell,SR Watson,,1,0,1,0,0,,,,Rajasthan Royals
125566,733979,1,17,4,SR Watson,AD Russell,STR Binny,,0,0,0,0,0,,,,Rajasthan Royals
125567,733979,1,17,5,SR Watson,AD Russell,STR Binny,,2,0,2,0,0,,,,Rajasthan Royals
125568,733979,1,17,6,SR Watson,AD Russell,STR Binny,,1,0,1,0,0,,,,Rajasthan Royals
125569,733979,1,17,7,STR Binny,AD Russell,SR Watson,,1,0,1,0,0,,,,Rajasthan Royals
125570,733979,1,18,1,STR Binny,SP Narine,SR Watson,,1,0,1,0,0,,,,Rajasthan Royals
125571,733979,1,18,2,SR Watson,SP Narine,STR Binny,,2,0,2,0,0,,,,Rajasthan Royals
125572,733979,1,18,3,SR Watson,SP Narine,STR Binny,,0,0,0,0,1,SR Watson,caught,SA Yadav,Rajasthan Royals
125573,733979,1,18,4,STR Binny,SP Narine,SPD Smith,,0,0,0,0,0,,,,Rajasthan Royals
125574,733979,1,18,5,STR Binny,SP Narine,SPD Smith,,6,0,6,0,0,,,,Rajasthan Royals
125575,733979,1,18,6,STR Binny,SP Narine,SPD Smith,,0,0,0,0,0,,,,Rajasthan Royals
125576,733979,1,19,1,SPD Smith,R Vinay Kumar,STR Binny,,3,0,3,0,0,,,,Rajasthan Royals
125577,733979,1,19,2,STR Binny,R Vinay Kumar,SPD Smith,,1,0,1,0,0,,,,Rajasthan Royals
125578,733979,1,19,3,SPD Smith,R Vinay Kumar,STR Binny,,0,0,0,0,1,SPD Smith,caught,SA Yadav,Rajasthan Royals
125579,733979,1,19,4,STR Binny,R Vinay Kumar,JP Faulkner,,0,0,0,0,1,STR Binny,caught,RN ten Doeschate,Rajasthan Royals
125580,733979,1,19,5,JP Faulkner,R Vinay Kumar,R Bhatia,,1,0,1,0,0,,,,Rajasthan Royals
125581,733979,1,19,6,R Bhatia,R Vinay Kumar,JP Faulkner,,6,0,6,0,0,,,,Rajasthan Royals
125679,733979,2,16,1,SA Yadav,JP Faulkner,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125680,733979,2,16,2,Shakib Al Hasan,JP Faulkner,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125681,733979,2,16,3,SA Yadav,JP Faulkner,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125682,733979,2,16,4,Shakib Al Hasan,JP Faulkner,SA Yadav,,2,0,2,0,0,,,,Kolkata Knight Riders
125683,733979,2,16,5,Shakib Al Hasan,JP Faulkner,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125684,733979,2,16,6,SA Yadav,JP Faulkner,Shakib Al Hasan,,0,0,0,0,0,,,,Kolkata Knight Riders
125685,733979,2,17,1,Shakib Al Hasan,TG Southee,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125686,733979,2,17,2,SA Yadav,TG Southee,Shakib Al Hasan,wides,0,1,1,0,0,,,,Kolkata Knight Riders
125687,733979,2,17,3,SA Yadav,TG Southee,Shakib Al Hasan,,0,0,0,0,0,,,,Kolkata Knight Riders
125688,733979,2,17,4,SA Yadav,TG Southee,Shakib Al Hasan,legbyes,0,1,1,0,0,,,,Kolkata Knight Riders
125689,733979,2,17,5,Shakib Al Hasan,TG Southee,SA Yadav,,6,0,6,0,0,,,,Kolkata Knight Riders
125690,733979,2,17,6,Shakib Al Hasan,TG Southee,SA Yadav,wides,0,1,1,0,0,,,,Kolkata Knight Riders
125691,733979,2,17,7,Shakib Al Hasan,TG Southee,SA Yadav,,4,0,4,0,0,,,,Kolkata Knight Riders
125692,733979,2,17,8,Shakib Al Hasan,TG Southee,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125693,733979,2,18,1,Shakib Al Hasan,JP Faulkner,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125694,733979,2,18,2,SA Yadav,JP Faulkner,Shakib Al Hasan,,0,0,0,0,0,,,,Kolkata Knight Riders
125695,733979,2,18,3,SA Yadav,JP Faulkner,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125696,733979,2,18,4,Shakib Al Hasan,JP Faulkner,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125697,733979,2,18,5,SA Yadav,JP Faulkner,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125698,733979,2,18,6,Shakib Al Hasan,JP Faulkner,SA Yadav,noballs,1,1,2,0,0,,,,Kolkata Knight Riders
125699,733979,2,18,7,SA Yadav,JP Faulkner,Shakib Al Hasan,legbyes,0,1,1,0,0,,,,Kolkata Knight Riders
125700,733979,2,19,1,SA Yadav,SR Watson,Shakib Al Hasan,noballs,0,1,1,0,0,,,,Kolkata Knight Riders
125701,733979,2,19,2,SA Yadav,SR Watson,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125702,733979,2,19,3,Shakib Al Hasan,SR Watson,SA Yadav,legbyes,0,1,1,0,0,,,,Kolkata Knight Riders
125703,733979,2,19,4,SA Yadav,SR Watson,Shakib Al Hasan,,0,0,0,0,0,,,,Kolkata Knight Riders
125704,733979,2,19,5,SA Yadav,SR Watson,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125705,733979,2,19,6,Shakib Al Hasan,SR Watson,SA Yadav,,1,0,1,0,0,,,,Kolkata Knight Riders
125706,733979,2,19,7,SA Yadav,SR Watson,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
125809,733977,1,16,1,DA Warner,MA Starc,NV Ojha,legbyes,0,1,1,0,0,,,,Sunrisers Hyderabad
125810,733977,1,16,2,NV Ojha,MA Starc,DA Warner,,0,0,0,0,0,,,,Sunrisers Hyderabad
125811,733977,1,16,3,NV Ojha,MA Starc,DA Warner,,2,0,2,0,0,,,,Sunrisers Hyderabad
125812,733977,1,16,4,NV Ojha,MA Starc,DA Warner,,1,0,1,0,0,,,,Sunrisers Hyderabad
125813,733977,1,16,5,DA Warner,MA Starc,NV Ojha,,1,0,1,0,0,,,,Sunrisers Hyderabad
125814,733977,1,16,6,NV Ojha,MA Starc,DA Warner,,4,0,4,0,0,,,,Sunrisers Hyderabad
125815,733977,1,17,1,DA Warner,AB Dinda,NV Ojha,,1,0,1,0,0,,,,Sunrisers Hyderabad
125816,733977,1,17,2,NV Ojha,AB Dinda,DA Warner,,0,0,0,0,0,,,,Sunrisers Hyderabad
125817,733977,1,17,3,NV Ojha,AB Dinda,DA Warner,,1,0,1,0,0,,,,Sunrisers Hyderabad
125818,733977,1,17,4,DA Warner,AB Dinda,NV Ojha,,6,0,6,0,0,,,,Sunrisers Hyderabad
125819,733977,1,17,5,DA Warner,AB Dinda,NV Ojha,,2,0,2,0,0,,,,Sunrisers Hyderabad
125820,733977,1,17,6,DA Warner,AB Dinda,NV Ojha,,6,0,6,0,0,,,,Sunrisers Hyderabad
125821,733977,1,18,1,NV Ojha,VR Aaron,DA Warner,,0,0,0,0,0,,,,Sunrisers Hyderabad
125822,733977,1,18,2,NV Ojha,VR Aaron,DA Warner,,1,0,1,0,0,,,,Sunrisers Hyderabad
125823,733977,1,18,3,DA Warner,VR Aaron,NV Ojha,,1,0,1,0,0,,,,Sunrisers Hyderabad
125824,733977,1,18,4,NV Ojha,VR Aaron,DA Warner,,0,0,0,0,0,,,,Sunrisers Hyderabad
125825,733977,1,18,5,NV Ojha,VR Aaron,DA Warner,,6,0,6,0,0,,,,Sunrisers Hyderabad
125826,733977,1,18,6,NV Ojha,VR Aaron,DA Warner,wides,0,1,1,0,0,,,,Sunrisers Hyderabad
125827,733977,1,18,7,NV Ojha,VR Aaron,DA Warner,,0,0,0,0,1,NV Ojha,caught,MA Starc,Sunrisers Hyderabad
125828,733977,1,19,1,IK Pathan,MA Starc,DA Warner,legbyes,0,1,1,0,0,,,,Sunrisers Hyderabad
125829,733977,1,19,2,DA Warner,MA Starc,IK Pathan,,0,0,0,0,0,,,,Sunrisers Hyderabad
125830,733977,1,19,3,DA Warner,MA Starc,IK Pathan,,0,0,0,0,0,,,,Sunrisers Hyderabad
125831,733977,1,19,4,DA Warner,MA Starc,IK Pathan,,0,0,0,0,1,DA Warner,bowled,,Sunrisers Hyderabad
125832,733977,1,19,5,KV Sharma,MA Starc,IK Pathan,,1,0,1,0,0,,,,Sunrisers Hyderabad
125833,733977,1,19,6,IK Pathan,MA Starc,KV Sharma,,4,0,4,0,0,,,,Sunrisers Hyderabad
125934,733977,2,16,1,AB de Villiers,DW Steyn,MA Starc,,1,0,1,0,0,,,,Royal Challengers Bangalore
125935,733977,2,16,2,MA Starc,DW Steyn,AB de Villiers,,1,0,1,0,0,,,,Royal Challengers Bangalore
125936,733977,2,16,3,AB de Villiers,DW Steyn,MA Starc,,0,0,0,0,0,,,,Royal Challengers Bangalore
125937,733977,2,16,4,AB de Villiers,DW Steyn,MA Starc,,0,0,0,0,0,,,,Royal Challengers Bangalore
125938,733977,2,16,5,AB de Villiers,DW Steyn,MA Starc,,1,0,1,0,0,,,,Royal Challengers Bangalore
125939,733977,2,16,6,MA Starc,DW Steyn,AB de Villiers,,0,0,0,0,0,,,,Royal Challengers Bangalore
125940,733977,2,17,1,AB de Villiers,B Kumar,MA Starc,,4,0,4,0,0,,,,Royal Challengers Bangalore
125941,733977,2,17,2,AB de Villiers,B Kumar,MA Starc,,0,0,0,0,0,,,,Royal Challengers Bangalore
125942,733977,2,17,3,AB de Villiers,B Kumar,MA Starc,,0,0,0,0,0,,,,Royal Challengers Bangalore
125943,733977,2,17,4,AB de Villiers,B Kumar,MA Starc,,0,0,0,0,0,,,,Royal Challengers Bangalore
125944,733977,2,17,5,AB de Villiers,B Kumar,MA Starc,,4,0,4,0,0,,,,Royal Challengers Bangalore
125945,733977,2,17,6,AB de Villiers,B Kumar,MA Starc,,1,0,1,0,0,,,,Royal Challengers Bangalore
